"","type","source","episodes","duration","rating","score","scored_by","rank","popularity","members","favorites","studio","Genre_Comedy","Genre_Supernatural","Genre_Romance","Genre_Shounen","Genre_Parody","Genre_School","Genre_Magic","Genre_Shoujo","Genre_Drama","Genre_Fantasy","Genre_Kids","Genre_Action","Genre_Music","Genre_Slice.of.Life","Genre_Josei","Genre_Harem","Genre_Shounen.Ai","Genre_Adventure","Genre_Super.Power","Genre_Sci.Fi","Genre_Ecchi","Genre_Seinen","Genre_Martial.Arts","Genre_Game","Genre_Sports","Genre_Demons","Genre_Historical","Genre_Horror","Genre_Mystery","Genre_Psychological","Genre_Vampire","Genre_Mecha","Genre_Military","Genre_Space","Genre_Samurai","Genre_Thriller","Genre_Police","Genre_Cars","Genre_Shoujo.Ai","Genre_Dementia","Genre_Yuri"
"4015","Special","Original",1,"6 min.","G - All Ages",5.45,444,8450,8617,833,1,"White Fox",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4016","Special","Manga",1,"1 hr. 33 min.","PG-13 - Teens 13 or older",8.47,4330,117,3629,10341,36,"TMS Entertainment",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"4017","Movie","Original",1,"5 min.","PG-13 - Teens 13 or older",6.51,4308,5568,3548,10910,4,"Kyoto Animation",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4018","Movie","Game",1,"24 min.","PG - Children",6.64,3371,5030,4171,7422,4,"OLM",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4019","TV","Manga",49,"24 min. per ep.","PG - Children",7.6,507,1356,5672,3422,47,"Toei Animation",1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4020","TV","Manga",25,"22 min. per ep.","PG-13 - Teens 13 or older",8.66,59310,55,845,102952,650,"Madhouse",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4021","Special","Light novel",3,"29 min. per ep.","R - 17+ (violence & profanity)",8.24,77553,274,718,119734,281,"Brain&#039;s Base",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4022","Special","Manga",2,"48 min. per ep.","PG-13 - Teens 13 or older",7.36,549,2189,7431,1512,4,"Toei Animation",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4023","TV","Original",13,"24 min. per ep.","PG-13 - Teens 13 or older",7.78,76763,927,477,169410,940,"GoHands",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4024","OVA","Manga",3,"4 min. per ep.","PG-13 - Teens 13 or older",6.6,1455,5207,4700,5506,14,"Production I.G",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4025","TV","Original",15,"12 min. per ep.","PG-13 - Teens 13 or older",7.02,12640,3485,2325,25506,91,"AIC",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4026","TV","Game",12,"23 min. per ep.","PG-13 - Teens 13 or older",6.15,7070,6921,2559,21568,41,"Studio Deen",1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4027","TV","Original",0,"30 sec.","G - All Ages",3.69,13,10245,11845,157,0,"DLE",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4028","Movie","Manga",1,"1 hr. 29 min.","PG-13 - Teens 13 or older",7.73,7465,1052,3004,15667,23,"TMS Entertainment",1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4029","Special","Manga",3,"23 min. per ep.","R - 17+ (violence & profanity)",7.08,6550,3274,3301,13057,28,"Madhouse",1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4030","OVA","Original",1,"7 min.","G - All Ages",5.81,16,12357,12762,111,0,"DLE",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4031","Movie","Original",1,"1 hr.","PG-13 - Teens 13 or older",7.65,37631,1217,1139,72313,265,"Wit Studio",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4032","TV","Manga",20,"25 min. per ep.","PG-13 - Teens 13 or older",7.45,2713,1805,4274,6948,53,"Group TAC",0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4033","TV","Manga",12,"25 min. per ep.","PG - Children",6.59,763,5263,6186,2731,15,"Toei Animation",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4034","OVA","Light novel",1,"23 min.","PG-13 - Teens 13 or older",7.95,58391,621,852,102159,240,"Brain&#039;s Base",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4035","ONA","Web manga",49,"10 min. per ep.","PG-13 - Teens 13 or older",6.75,16,12032,10447,305,0,"L²Studio",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4036","TV","Manga",30,"26 min. per ep.","PG-13 - Teens 13 or older",7.35,668,2226,6757,2092,11,"Sunrise",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4037","Music","Original",12,"3 min. per ep.","PG-13 - Teens 13 or older",6.61,18,12612,12252,135,0,"GARDEN LODGE",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4038","TV","4-koma manga",12,"24 min. per ep.","PG-13 - Teens 13 or older",7.66,50526,1196,753,114866,771,"TMS Entertainment",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4039","TV","Manga",12,"23 min. per ep.","PG-13 - Teens 13 or older",7.61,58827,1323,572,145079,817,"J.C.Staff",1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4040","TV","Original",13,"25 min. per ep.","G - All Ages",6.22,60,6698,10279,333,0,"DAX Production",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4041","TV","Manga",12,"23 min. per ep.","R - 17+ (violence & profanity)",8.56,440402,77,40,699351,21248,"A-1 Pictures",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"4042","OVA","Original",3,"45 min. per ep.","R - 17+ (violence & profanity)",7.23,5521,2675,3370,12381,108,"Madhouse",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"4043","Special","Manga",1,"2 min.","PG-13 - Teens 13 or older",6.01,1000,7327,5068,4533,4,"domerica",1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4044","TV","Manga",45,"25 min. per ep.","PG - Children",7.17,36,12664,10312,329,0,"Daume",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4045","TV","Manga",30,"34 sec. per ep.","G - All Ages",5.92,106,7515,9390,539,1,"Kachidoki Studio",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4046","TV","Manga",39,"25 min. per ep.","R - 17+ (violence & profanity)",8.51,21659,99,1621,45807,503,"Studio Pierrot",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4047","TV","Visual novel",12,"15 min. per ep.","R - 17+ (violence & profanity)",5.71,80424,7969,540,149832,1354,"Zexcs",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4048","TV","Manga",12,"23 min. per ep.","PG-13 - Teens 13 or older",7.41,23744,1965,1264,64530,331,"Zexcs",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4049","OVA","Manga",4,"26 min. per ep.","PG-13 - Teens 13 or older",7.95,3996,616,3683,9983,15,"Studio Deen",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4050","TV","Game",13,"24 min. per ep.","PG-13 - Teens 13 or older",7.21,18243,2793,1610,46440,390,"A-1 Pictures",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4051","TV","Original",26,"24 min. per ep.","PG-13 - Teens 13 or older",7.54,8274,1538,2130,29577,393,"Studio Deen",0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"4052","TV","Original",30,"5 min. per ep.","PG-13 - Teens 13 or older",6.06,111,7207,9151,620,0,"Toei Animation",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4053","Special","Original",1,"18 min.","PG-13 - Teens 13 or older",6.25,724,6593,7087,1797,0,"A-1 Pictures",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4054","ONA","Original",3,"4 min. per ep.","PG - Children",4.47,47,12108,11991,148,0,"Asahi Production",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4055","TV","Manga",10,"24 min. per ep.","R - 17+ (violence & profanity)",8.33,92709,209,447,178102,2495,"A-1 Pictures",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4056","TV","Manga",10,"24 min. per ep.","PG-13 - Teens 13 or older",7.51,184214,1601,164,341283,1435,"Brain&#039;s Base",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"4057","ONA","Original",1,"2 min.","G - All Ages",4.29,45,12025,12676,116,1,"RG Animation Studios",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4058","TV","Original",11,"23 min. per ep.","R - 17+ (violence & profanity)",6.71,34258,4720,1017,82696,268,"Lerche",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4059","Movie","Manga",1,"1 hr. 38 min.","R - 17+ (violence & profanity)",7.35,31170,2232,1438,55318,103,"Madhouse",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4060","TV","Manga",25,"24 min. per ep.","PG-13 - Teens 13 or older",6.56,56,5380,10192,345,0,"OLM",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4061","ONA","Manga",10,"24 min. per ep.","R - 17+ (violence & profanity)",6.58,23318,5305,1490,52349,140,"Xebec",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"4062","OVA","Manga",2,"28 min. per ep.","R - 17+ (violence & profanity)",6.26,1483,6562,4554,5971,9,"Anpro",0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4063","TV","Visual novel",12,"24 min. per ep.","PG-13 - Teens 13 or older",6.42,24836,5935,1390,57522,87,"AIC",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"4064","OVA","Original",4,"30 min. per ep.","PG-13 - Teens 13 or older",6.94,407,3774,7397,1545,1,"Planet",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4065","TV","Picture book",3,"Unknown","PG - Children",2.33,3,11659,10713,261,0,"Toei Animation",1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4066","Special","Original",2,"5 min. per ep.","PG-13 - Teens 13 or older",6.13,896,7011,5793,3234,4,"Bones",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4067","OVA","Original",1,"27 min.","PG-13 - Teens 13 or older",6.9,3273,3932,4300,6847,5,"AIC",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"4068","OVA","Original",1,"27 min.","PG-13 - Teens 13 or older",5.34,228,8627,9488,510,0,"Ashi Production",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4069","OVA","Original",3,"45 min. per ep.","PG-13 - Teens 13 or older",6.64,2723,5001,4541,5989,10,"Darts",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4070","Special","Original",1,"23 min.","PG-13 - Teens 13 or older",7.02,3379,3493,4208,7282,2,"Gonzo",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"4071","TV","Game",26,"24 min. per ep.","PG-13 - Teens 13 or older",7.42,37488,1953,941,90232,565,"Sunrise",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4072","Special","Light novel",2,"25 min. per ep.","R - 17+ (violence & profanity)",7.67,788,1173,4930,4847,6,"Shaft",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"4073","Special","Original",1,"2 min.","PG-13 - Teens 13 or older",5.6,665,8199,6854,2007,1,"Gonzo",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4074","TV","Game",10,"24 min. per ep.","R - 17+ (violence & profanity)",6.52,16041,5517,1093,75604,245,"Shaft",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4075","ONA","Original",1,"14 min.","PG-13 - Teens 13 or older",7.08,9241,3261,2773,18405,9,"Tatsunoko Production",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4076","Special","Visual novel",1,"3 min.","PG-13 - Teens 13 or older",6.27,159,6507,8702,798,0,"DLE",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"4077","Movie","Light novel",1,"1 hr. 4 min.","R - 17+ (violence & profanity)",8.69,71298,48,612,136327,771,"Shaft",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"4078","TV","Game",0,"24 min.","PG - Children",7.07,365,3292,5870,3110,17,"Bandai Namco Pictures",0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4079","Movie","Manga",1,"1 hr. 35 min.","PG-13 - Teens 13 or older",7.1,1631,3248,5474,3733,7,"Studio Deen",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4080","TV","Manga",12,"24 min. per ep.","R - 17+ (violence & profanity)",7.24,43397,2649,876,99374,171,"Production I.G",1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4081","TV","Original",26,"25 min. per ep.","None",7.42,846,1927,7123,1768,12,"Shaft",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4082","TV","Original",40,"25 min. per ep.","G - All Ages",6.88,201,3995,9271,573,2,"Nippon Animation",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4083","Special","Original",1,"3 min.","PG-13 - Teens 13 or older",5.58,332,8240,8824,743,0,"Gainax",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4084","TV","Original",26,"24 min. per ep.","PG-13 - Teens 13 or older",7.05,6163,3385,2706,19456,40,"Sunrise",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"4085","Special","Manga",1,"11 min.","PG-13 - Teens 13 or older",6.5,2300,5596,4458,6259,8,"Studio Pierrot",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4086","Movie","Novel",1,"1 hr. 22 min.","G - All Ages",6.57,219,5340,9349,551,0,"Studio Pierrot",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4087","Special","Web manga",4,"23 min. per ep.","PG-13 - Teens 13 or older",8.3,32127,241,1068,77705,331,"TMS Entertainment",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4088","TV","Original",13,"22 min. per ep.","PG-13 - Teens 13 or older",7.5,25354,1651,1749,40958,105,"Gonzo",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"4089","Movie","Game",1,"1 hr. 30 min.","G - All Ages",6.58,97,5307,9458,521,1,"OLM",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4090","TV","Novel",12,"24 min. per ep.","PG-13 - Teens 13 or older",6.67,35354,4901,1032,81079,199,"P.A. Works",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4091","TV","Manga",22,"24 min. per ep.","PG-13 - Teens 13 or older",7.03,16627,3475,1790,39565,66,"Studio Hibari",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4092","TV","Manga",10,"24 min. per ep.","PG-13 - Teens 13 or older",7.27,38399,2522,970,87484,212,"Production IMS",1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4093","Movie","Original",1,"1 hr. 45 min.","R - 17+ (violence & profanity)",7.16,1120,2965,3150,14339,19,"Wit Studio",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4094","Special","Original",4,"1 hr. 30 min. per ep.","R - 17+ (violence & profanity)",7.38,3891,2118,3894,8721,29,"Sunrise",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
"4095","OVA","Manga",2,"30 min. per ep.","R - 17+ (violence & profanity)",5.59,1554,8220,5427,3787,9,"J.C.Staff",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"4096","ONA","Original",1,"13 min.","PG-13 - Teens 13 or older",6.97,13750,3663,2460,23321,24,"AIC",0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"4097","Music","Original",7,"5 min. per ep.","PG-13 - Teens 13 or older",7.05,7382,3389,2979,15964,11,"Gainax",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"4098","OVA","Original",26,"25 min. per ep.","PG-13 - Teens 13 or older",8.46,21150,131,1282,63676,1228,"Xebec",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"4099","TV","Light novel",12,"50 min. per ep.","R - 17+ (violence & profanity)",8.44,118251,139,228,285735,7786,"White Fox",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4100","OVA","Manga",1,"26 min.","PG-13 - Teens 13 or older",7.28,1093,2512,5425,3810,3,"8bit",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4101","TV","Manga",12,"24 min. per ep.","R - 17+ (violence & profanity)",5.99,62178,7375,556,147615,135,"J.C.Staff",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"4102","TV","Manga",43,"25 min. per ep.","R - 17+ (violence & profanity)",8.74,187442,37,146,361027,14087,"Studio Pierrot",1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4103","ONA","Novel",12,"15 min. per ep.","PG-13 - Teens 13 or older",6.99,319,3623,8182,1051,5,"Haoliners Animation League",1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4104","Special","Manga",1,"2 min.","G - All Ages",6.08,460,7151,8109,1099,0,"ufotable",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4105","Movie","Manga",1,"1 hr. 18 min.","G - All Ages",6.74,131,4594,9985,389,1,"Ajia-Do",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4106","TV","Manga",25,"25 min. per ep.","R - 17+ (violence & profanity)",6.71,1009,4712,5364,3896,6,"TMS Entertainment",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4107","Music","Music",1,"5 min.","PG-13 - Teens 13 or older",4.79,48,11291,13355,84,0,"Onionskin",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4108","Special","4-koma manga",2,"24 min. per ep.","PG-13 - Teens 13 or older",7.89,5164,716,3661,10126,8,"Shaft",1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4109","TV","Manga",12,"25 min. per ep.","PG-13 - Teens 13 or older",7.13,8185,3064,2730,19100,44,"J.C.Staff",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
